transcript_id,gene_id
Mycgr3T30788,Mycgr3G30788
Mycgr3T30791,Mycgr3G30791
Mycgr3T30795,Mycgr3G30795
Mycgr3T30802,Mycgr3G30802
Mycgr3T30842,Mycgr3G30842
Mycgr3T30845,Mycgr3G30845
Mycgr3T30868,Mycgr3G30868
Mycgr3T30869,Mycgr3G30869
Mycgr3T30903,Mycgr3G30903
Mycgr3T30914,Mycgr3G30914
Mycgr3T30933,Mycgr3G30933
Mycgr3T30937,Mycgr3G30937
Mycgr3T30940,Mycgr3G30940
Mycgr3T30949,Mycgr3G30949
Mycgr3T30969,Mycgr3G30969
Mycgr3T30981,Mycgr3G30981
Mycgr3T30987,Mycgr3G30987
Mycgr3T31017,Mycgr3G31017
Mycgr3T31025,Mycgr3G31025
Mycgr3T31031,Mycgr3G31031
Mycgr3T31035,Mycgr3G31035
Mycgr3T31038,Mycgr3G31038
Mycgr3T31040,Mycgr3G31040
Mycgr3T31070,Mycgr3G31070
Mycgr3T31113,Mycgr3G31113
Mycgr3T31119,Mycgr3G31119
Mycgr3T31124,Mycgr3G31124
Mycgr3T31129,Mycgr3G31129
Mycgr3T31148,Mycgr3G31148
Mycgr3T31156,Mycgr3G31156
Mycgr3T31159,Mycgr3G31159
Mycgr3T31161,Mycgr3G31161
Mycgr3T31164,Mycgr3G31164
Mycgr3T31170,Mycgr3G31170
Mycgr3T31186,Mycgr3G31186
Mycgr3T31187,Mycgr3G31187
Mycgr3T31188,Mycgr3G31188
Mycgr3T31190,Mycgr3G31190
Mycgr3T31191,Mycgr3G31191
Mycgr3T31208,Mycgr3G31208
Mycgr3T31220,Mycgr3G31220
Mycgr3T31225,Mycgr3G31225
Mycgr3T31277,Mycgr3G31277
Mycgr3T31282,Mycgr3G31282
Mycgr3T31283,Mycgr3G31283
Mycgr3T31323,Mycgr3G31323
Mycgr3T31341,Mycgr3G31341
Mycgr3T31345,Mycgr3G31345
Mycgr3T31350,Mycgr3G31350
Mycgr3T31366,Mycgr3G31366
Mycgr3T31393,Mycgr3G31393
Mycgr3T31400,Mycgr3G31400
Mycgr3T31411,Mycgr3G31411
Mycgr3T31414,Mycgr3G31414
Mycgr3T31431,Mycgr3G31431
Mycgr3T31461,Mycgr3G31461
Mycgr3T31466,Mycgr3G31466
Mycgr3T31474,Mycgr3G31474
Mycgr3T31477,Mycgr3G31477
Mycgr3T31509,Mycgr3G31509
Mycgr3T31514,Mycgr3G31514
Mycgr3T31519,Mycgr3G31519
Mycgr3T31520,Mycgr3G31520
Mycgr3T31528,Mycgr3G31528
Mycgr3T31539,Mycgr3G31539
Mycgr3T31554,Mycgr3G31554
Mycgr3T31557,Mycgr3G31557
Mycgr3T31572,Mycgr3G31572
Mycgr3T31579,Mycgr3G31579
Mycgr3T31582,Mycgr3G31582
Mycgr3T31615,Mycgr3G31615
Mycgr3T31624,Mycgr3G31624
Mycgr3T31641,Mycgr3G31641
Mycgr3T31648,Mycgr3G31648
Mycgr3T31653,Mycgr3G31653
Mycgr3T31674,Mycgr3G31674
Mycgr3T31676,Mycgr3G31676
Mycgr3T31681,Mycgr3G31681
Mycgr3T31703,Mycgr3G31703
Mycgr3T31712,Mycgr3G31712
Mycgr3T31715,Mycgr3G31715
Mycgr3T31719,Mycgr3G31719
Mycgr3T31720,Mycgr3G31720
Mycgr3T31749,Mycgr3G31749
Mycgr3T31787,Mycgr3G31787
Mycgr3T31803,Mycgr3G31803
Mycgr3T31813,Mycgr3G31813
Mycgr3T31826,Mycgr3G31826
Mycgr3T31898,Mycgr3G31898
Mycgr3T31899,Mycgr3G31899
Mycgr3T31902,Mycgr3G31902
Mycgr3T31905,Mycgr3G31905
Mycgr3T31911,Mycgr3G31911
Mycgr3T31918,Mycgr3G31918
Mycgr3T31926,Mycgr3G31926
Mycgr3T31931,Mycgr3G31931
Mycgr3T31949,Mycgr3G31949
Mycgr3T31968,Mycgr3G31968
Mycgr3T31987,Mycgr3G31987
Mycgr3T32012,Mycgr3G32012
Mycgr3T32046,Mycgr3G32046
Mycgr3T32076,Mycgr3G32076
Mycgr3T32094,Mycgr3G32094
Mycgr3T32102,Mycgr3G32102
Mycgr3T32106,Mycgr3G32106
Mycgr3T32115,Mycgr3G32115
Mycgr3T32133,Mycgr3G32133
Mycgr3T32139,Mycgr3G32139
Mycgr3T32157,Mycgr3G32157
Mycgr3T32167,Mycgr3G32167
Mycgr3T32193,Mycgr3G32193
Mycgr3T32207,Mycgr3G32207
Mycgr3T32208,Mycgr3G32208
Mycgr3T32211,Mycgr3G32211
Mycgr3T32213,Mycgr3G32213
Mycgr3T32217,Mycgr3G32217
Mycgr3T32226,Mycgr3G32226
Mycgr3T32232,Mycgr3G32232
Mycgr3T32234,Mycgr3G32234
Mycgr3T32270,Mycgr3G32270
Mycgr3T32274,Mycgr3G32274
Mycgr3T32282,Mycgr3G32282
Mycgr3T32304,Mycgr3G32304
Mycgr3T32322,Mycgr3G32322
Mycgr3T32337,Mycgr3G32337
Mycgr3T32359,Mycgr3G32359
Mycgr3T32367,Mycgr3G32367
Mycgr3T32378,Mycgr3G32378
Mycgr3T32432,Mycgr3G32432
Mycgr3T32463,Mycgr3G32463
Mycgr3T32466,Mycgr3G32466
Mycgr3T32474,Mycgr3G32474
Mycgr3T32483,Mycgr3G32483
Mycgr3T32491,Mycgr3G32491
Mycgr3T32494,Mycgr3G32494
Mycgr3T32500,Mycgr3G32500
Mycgr3T32502,Mycgr3G32502
Mycgr3T32503,Mycgr3G32503
Mycgr3T32504,Mycgr3G32504
Mycgr3T32521,Mycgr3G32521
Mycgr3T32527,Mycgr3G32527
Mycgr3T32540,Mycgr3G32540
Mycgr3T32555,Mycgr3G32555
Mycgr3T32587,Mycgr3G32587
Mycgr3T32600,Mycgr3G32600
Mycgr3T32609,Mycgr3G32609
Mycgr3T32616,Mycgr3G32616
Mycgr3T32625,Mycgr3G32625
Mycgr3T32651,Mycgr3G32651
Mycgr3T32659,Mycgr3G32659
Mycgr3T32667,Mycgr3G32667
Mycgr3T32685,Mycgr3G32685
Mycgr3T32708,Mycgr3G32708
Mycgr3T32716,Mycgr3G32716
Mycgr3T32730,Mycgr3G32730
Mycgr3T32734,Mycgr3G32734
Mycgr3T32778,Mycgr3G32778
Mycgr3T32785,Mycgr3G32785
Mycgr3T32789,Mycgr3G32789
Mycgr3T32802,Mycgr3G32802
Mycgr3T32807,Mycgr3G32807
Mycgr3T32808,Mycgr3G32808
Mycgr3T32817,Mycgr3G32817
Mycgr3T32848,Mycgr3G32848
Mycgr3T32867,Mycgr3G32867
Mycgr3T32893,Mycgr3G32893
Mycgr3T32909,Mycgr3G32909
Mycgr3T32913,Mycgr3G32913
Mycgr3T32934,Mycgr3G32934
Mycgr3T32957,Mycgr3G32957
Mycgr3T32960,Mycgr3G32960
Mycgr3T32965,Mycgr3G32965
Mycgr3T32980,Mycgr3G32980
Mycgr3T33002,Mycgr3G33002
Mycgr3T33005,Mycgr3G33005
Mycgr3T33011,Mycgr3G33011
Mycgr3T33019,Mycgr3G33019
Mycgr3T33027,Mycgr3G33027
Mycgr3T33111,Mycgr3G33111
Mycgr3T33113,Mycgr3G33113
Mycgr3T33116,Mycgr3G33116
Mycgr3T33131,Mycgr3G33131
Mycgr3T33139,Mycgr3G33139
Mycgr3T33142,Mycgr3G33142
Mycgr3T33174,Mycgr3G33174
Mycgr3T33192,Mycgr3G33192
Mycgr3T33196,Mycgr3G33196
Mycgr3T33206,Mycgr3G33206
Mycgr3T33211,Mycgr3G33211
Mycgr3T33213,Mycgr3G33213
Mycgr3T33235,Mycgr3G33235
Mycgr3T33249,Mycgr3G33249
Mycgr3T33257,Mycgr3G33257
Mycgr3T33299,Mycgr3G33299
Mycgr3T33309,Mycgr3G33309
Mycgr3T33312,Mycgr3G33312
Mycgr3T33362,Mycgr3G33362
Mycgr3T33363,Mycgr3G33363
Mycgr3T33370,Mycgr3G33370
Mycgr3T33375,Mycgr3G33375
Mycgr3T33386,Mycgr3G33386
Mycgr3T33390,Mycgr3G33390
Mycgr3T33394,Mycgr3G33394
Mycgr3T33410,Mycgr3G33410
Mycgr3T33422,Mycgr3G33422
Mycgr3T33425,Mycgr3G33425
Mycgr3T33442,Mycgr3G33442
Mycgr3T33451,Mycgr3G33451
Mycgr3T33455,Mycgr3G33455
Mycgr3T33464,Mycgr3G33464
Mycgr3T33473,Mycgr3G33473
Mycgr3T33479,Mycgr3G33479
Mycgr3T33485,Mycgr3G33485
Mycgr3T33493,Mycgr3G33493
Mycgr3T33498,Mycgr3G33498
Mycgr3T33513,Mycgr3G33513
Mycgr3T33514,Mycgr3G33514
Mycgr3T33525,Mycgr3G33525
Mycgr3T33533,Mycgr3G33533
Mycgr3T33550,Mycgr3G33550
Mycgr3T33552,Mycgr3G33552
Mycgr3T33562,Mycgr3G33562
Mycgr3T33587,Mycgr3G33587
Mycgr3T33591,Mycgr3G33591
Mycgr3T33593,Mycgr3G33593
Mycgr3T33604,Mycgr3G33604
Mycgr3T33605,Mycgr3G33605
Mycgr3T33608,Mycgr3G33608
Mycgr3T33619,Mycgr3G33619
Mycgr3T33626,Mycgr3G33626
Mycgr3T33628,Mycgr3G33628
Mycgr3T33631,Mycgr3G33631
Mycgr3T33635,Mycgr3G33635
Mycgr3T33636,Mycgr3G33636
Mycgr3T33646,Mycgr3G33646
Mycgr3T33657,Mycgr3G33657
Mycgr3T33662,Mycgr3G33662
Mycgr3T33694,Mycgr3G33694
Mycgr3T33699,Mycgr3G33699
Mycgr3T33711,Mycgr3G33711
Mycgr3T33739,Mycgr3G33739
Mycgr3T33741,Mycgr3G33741
Mycgr3T33747,Mycgr3G33747
Mycgr3T33778,Mycgr3G33778
Mycgr3T33779,Mycgr3G33779
Mycgr3T33784,Mycgr3G33784
Mycgr3T33800,Mycgr3G33800
Mycgr3T33813,Mycgr3G33813
Mycgr3T33832,Mycgr3G33832
Mycgr3T33834,Mycgr3G33834
Mycgr3T33861,Mycgr3G33861
Mycgr3T33864,Mycgr3G33864
Mycgr3T33882,Mycgr3G33882
Mycgr3T33884,Mycgr3G33884
Mycgr3T33888,Mycgr3G33888
Mycgr3T33894,Mycgr3G33894
Mycgr3T33900,Mycgr3G33900
Mycgr3T33929,Mycgr3G33929
Mycgr3T33930,Mycgr3G33930
Mycgr3T33937,Mycgr3G33937
Mycgr3T33976,Mycgr3G33976
Mycgr3T33998,Mycgr3G33998
Mycgr3T34014,Mycgr3G34014
Mycgr3T34023,Mycgr3G34023
Mycgr3T34026,Mycgr3G34026
Mycgr3T34033,Mycgr3G34033
Mycgr3T34048,Mycgr3G34048
Mycgr3T34052,Mycgr3G34052
Mycgr3T34068,Mycgr3G34068
Mycgr3T34084,Mycgr3G34084
Mycgr3T34109,Mycgr3G34109
Mycgr3T34129,Mycgr3G34129
Mycgr3T34130,Mycgr3G34130
Mycgr3T34157,Mycgr3G34157
Mycgr3T34175,Mycgr3G34175
Mycgr3T34180,Mycgr3G34180
Mycgr3T34196,Mycgr3G34196
Mycgr3T34200,Mycgr3G34200
Mycgr3T34213,Mycgr3G34213
Mycgr3T34232,Mycgr3G34232
Mycgr3T34236,Mycgr3G34236
Mycgr3T34239,Mycgr3G34239
Mycgr3T34247,Mycgr3G34247
Mycgr3T34254,Mycgr3G34254
Mycgr3T34265,Mycgr3G34265
Mycgr3T34306,Mycgr3G34306
Mycgr3T34317,Mycgr3G34317
Mycgr3T34332,Mycgr3G34332
Mycgr3T34335,Mycgr3G34335
Mycgr3T34363,Mycgr3G34363
Mycgr3T34379,Mycgr3G34379
Mycgr3T34411,Mycgr3G34411
Mycgr3T34426,Mycgr3G34426
Mycgr3T34433,Mycgr3G34433
Mycgr3T34434,Mycgr3G34434
Mycgr3T34437,Mycgr3G34437
Mycgr3T34453,Mycgr3G34453
Mycgr3T34461,Mycgr3G34461
Mycgr3T34473,Mycgr3G34473
Mycgr3T34487,Mycgr3G34487
Mycgr3T34505,Mycgr3G34505
Mycgr3T34521,Mycgr3G34521
Mycgr3T34525,Mycgr3G34525
Mycgr3T34531,Mycgr3G34531
Mycgr3T34542,Mycgr3G34542
Mycgr3T34547,Mycgr3G34547
Mycgr3T34594,Mycgr3G34594
Mycgr3T34603,Mycgr3G34603
Mycgr3T34626,Mycgr3G34626
Mycgr3T34630,Mycgr3G34630
Mycgr3T34632,Mycgr3G34632
Mycgr3T34668,Mycgr3G34668
Mycgr3T34686,Mycgr3G34686
Mycgr3T34715,Mycgr3G34715
Mycgr3T34722,Mycgr3G34722
Mycgr3T34736,Mycgr3G34736
Mycgr3T34756,Mycgr3G34756
Mycgr3T34777,Mycgr3G34777
Mycgr3T34783,Mycgr3G34783
Mycgr3T34788,Mycgr3G34788
Mycgr3T34808,Mycgr3G34808
Mycgr3T34825,Mycgr3G34825
Mycgr3T34830,Mycgr3G34830
Mycgr3T34886,Mycgr3G34886
Mycgr3T34911,Mycgr3G34911
Mycgr3T34912,Mycgr3G34912
Mycgr3T34913,Mycgr3G34913
Mycgr3T34921,Mycgr3G34921
Mycgr3T34926,Mycgr3G34926
Mycgr3T34938,Mycgr3G34938
Mycgr3T34941,Mycgr3G34941
Mycgr3T34954,Mycgr3G34954
Mycgr3T34965,Mycgr3G34965
Mycgr3T34966,Mycgr3G34966
Mycgr3T34973,Mycgr3G34973
Mycgr3T34982,Mycgr3G34982
Mycgr3T34998,Mycgr3G34998
Mycgr3T35012,Mycgr3G35012
Mycgr3T35016,Mycgr3G35016
Mycgr3T35026,Mycgr3G35026
Mycgr3T35031,Mycgr3G35031
Mycgr3T35039,Mycgr3G35039
Mycgr3T35040,Mycgr3G35040
Mycgr3T35055,Mycgr3G35055
Mycgr3T35060,Mycgr3G35060
Mycgr3T35062,Mycgr3G35062
Mycgr3T35076,Mycgr3G35076
Mycgr3T35079,Mycgr3G35079
Mycgr3T35091,Mycgr3G35091
Mycgr3T35093,Mycgr3G35093
Mycgr3T35100,Mycgr3G35100
Mycgr3T35104,Mycgr3G35104
Mycgr3T35107,Mycgr3G35107
Mycgr3T35119,Mycgr3G35119
Mycgr3T35120,Mycgr3G35120
Mycgr3T35147,Mycgr3G35147
Mycgr3T35159,Mycgr3G35159
Mycgr3T35160,Mycgr3G35160
Mycgr3T35166,Mycgr3G35166
Mycgr3T35181,Mycgr3G35181
Mycgr3T35188,Mycgr3G35188
Mycgr3T35196,Mycgr3G35196
Mycgr3T35216,Mycgr3G35216
Mycgr3T35226,Mycgr3G35226
Mycgr3T35238,Mycgr3G35238
Mycgr3T35259,Mycgr3G35259
Mycgr3T35302,Mycgr3G35302
Mycgr3T35311,Mycgr3G35311
Mycgr3T35337,Mycgr3G35337
Mycgr3T35346,Mycgr3G35346
Mycgr3T35394,Mycgr3G35394
Mycgr3T35402,Mycgr3G35402
Mycgr3T35421,Mycgr3G35421
Mycgr3T35430,Mycgr3G35430
Mycgr3T35446,Mycgr3G35446
Mycgr3T35447,Mycgr3G35447
Mycgr3T35448,Mycgr3G35448
Mycgr3T35451,Mycgr3G35451
Mycgr3T35500,Mycgr3G35500
Mycgr3T35508,Mycgr3G35508
Mycgr3T35526,Mycgr3G35526
Mycgr3T35527,Mycgr3G35527
Mycgr3T35528,Mycgr3G35528
Mycgr3T35530,Mycgr3G35530
Mycgr3T35535,Mycgr3G35535
Mycgr3T35581,Mycgr3G35581
Mycgr3T35590,Mycgr3G35590
Mycgr3T35593,Mycgr3G35593
Mycgr3T35613,Mycgr3G35613
Mycgr3T35614,Mycgr3G35614
Mycgr3T35619,Mycgr3G35619
Mycgr3T35631,Mycgr3G35631
Mycgr3T35653,Mycgr3G35653
Mycgr3T35654,Mycgr3G35654
Mycgr3T35656,Mycgr3G35656
Mycgr3T35661,Mycgr3G35661
Mycgr3T35688,Mycgr3G35688
Mycgr3T35698,Mycgr3G35698
Mycgr3T35710,Mycgr3G35710
Mycgr3T35719,Mycgr3G35719
Mycgr3T35722,Mycgr3G35722
Mycgr3T35747,Mycgr3G35747
Mycgr3T35751,Mycgr3G35751
Mycgr3T35754,Mycgr3G35754
Mycgr3T35783,Mycgr3G35783
Mycgr3T35809,Mycgr3G35809
Mycgr3T35819,Mycgr3G35819
Mycgr3T35840,Mycgr3G35840
Mycgr3T35847,Mycgr3G35847
Mycgr3T35862,Mycgr3G35862
Mycgr3T35881,Mycgr3G35881
Mycgr3T35885,Mycgr3G35885
Mycgr3T35889,Mycgr3G35889
Mycgr3T35902,Mycgr3G35902
Mycgr3T35932,Mycgr3G35932
Mycgr3T35953,Mycgr3G35953
Mycgr3T35966,Mycgr3G35966
Mycgr3T35967,Mycgr3G35967
Mycgr3T35980,Mycgr3G35980
Mycgr3T35982,Mycgr3G35982
Mycgr3T36032,Mycgr3G36032
Mycgr3T36072,Mycgr3G36072
Mycgr3T36084,Mycgr3G36084
Mycgr3T36121,Mycgr3G36121
Mycgr3T36134,Mycgr3G36134
Mycgr3T36159,Mycgr3G36159
Mycgr3T36216,Mycgr3G36216
Mycgr3T36229,Mycgr3G36229
Mycgr3T36240,Mycgr3G36240
Mycgr3T36249,Mycgr3G36249
Mycgr3T36261,Mycgr3G36261
Mycgr3T36264,Mycgr3G36264
Mycgr3T36271,Mycgr3G36271
Mycgr3T36274,Mycgr3G36274
Mycgr3T36277,Mycgr3G36277
Mycgr3T36281,Mycgr3G36281
Mycgr3T36282,Mycgr3G36282
Mycgr3T36290,Mycgr3G36290
Mycgr3T36295,Mycgr3G36295
Mycgr3T36302,Mycgr3G36302
Mycgr3T36335,Mycgr3G36335
Mycgr3T36348,Mycgr3G36348
Mycgr3T36350,Mycgr3G36350
Mycgr3T36365,Mycgr3G36365
Mycgr3T36370,Mycgr3G36370
Mycgr3T36382,Mycgr3G36382
Mycgr3T36419,Mycgr3G36419
Mycgr3T36430,Mycgr3G36430
Mycgr3T36443,Mycgr3G36443
Mycgr3T36449,Mycgr3G36449
Mycgr3T36488,Mycgr3G36488
Mycgr3T36494,Mycgr3G36494
Mycgr3T36495,Mycgr3G36495
Mycgr3T36522,Mycgr3G36522
Mycgr3T36524,Mycgr3G36524
Mycgr3T36551,Mycgr3G36551
Mycgr3T36564,Mycgr3G36564
Mycgr3T36575,Mycgr3G36575
Mycgr3T36576,Mycgr3G36576
Mycgr3T36580,Mycgr3G36580
Mycgr3T36589,Mycgr3G36589
Mycgr3T36631,Mycgr3G36631
Mycgr3T36641,Mycgr3G36641
Mycgr3T36644,Mycgr3G36644
Mycgr3T36663,Mycgr3G36663
Mycgr3T36735,Mycgr3G36735
Mycgr3T36755,Mycgr3G36755
Mycgr3T36765,Mycgr3G36765
Mycgr3T36801,Mycgr3G36801
Mycgr3T36803,Mycgr3G36803
Mycgr3T36820,Mycgr3G36820
Mycgr3T36827,Mycgr3G36827
Mycgr3T36836,Mycgr3G36836
Mycgr3T36853,Mycgr3G36853
Mycgr3T36860,Mycgr3G36860
Mycgr3T36861,Mycgr3G36861
Mycgr3T36872,Mycgr3G36872
Mycgr3T36885,Mycgr3G36885
Mycgr3T36895,Mycgr3G36895
Mycgr3T36903,Mycgr3G36903
Mycgr3T36927,Mycgr3G36927
Mycgr3T36938,Mycgr3G36938
Mycgr3T36941,Mycgr3G36941
Mycgr3T36951,Mycgr3G36951
Mycgr3T36954,Mycgr3G36954
Mycgr3T36961,Mycgr3G36961
Mycgr3T36968,Mycgr3G36968
Mycgr3T36976,Mycgr3G36976
Mycgr3T36977,Mycgr3G36977
Mycgr3T36978,Mycgr3G36978
Mycgr3T36990,Mycgr3G36990
Mycgr3T37004,Mycgr3G37004
Mycgr3T37010,Mycgr3G37010
Mycgr3T37018,Mycgr3G37018
Mycgr3T37024,Mycgr3G37024
Mycgr3T37042,Mycgr3G37042
Mycgr3T37073,Mycgr3G37073
Mycgr3T37086,Mycgr3G37086
Mycgr3T37094,Mycgr3G37094
Mycgr3T37101,Mycgr3G37101
Mycgr3T37108,Mycgr3G37108
Mycgr3T37110,Mycgr3G37110
Mycgr3T37119,Mycgr3G37119
Mycgr3T37123,Mycgr3G37123
Mycgr3T37135,Mycgr3G37135
Mycgr3T37166,Mycgr3G37166
Mycgr3T37171,Mycgr3G37171
Mycgr3T37176,Mycgr3G37176
Mycgr3T37187,Mycgr3G37187
Mycgr3T37202,Mycgr3G37202
Mycgr3T37216,Mycgr3G37216
Mycgr3T37219,Mycgr3G37219
Mycgr3T37223,Mycgr3G37223
Mycgr3T37224,Mycgr3G37224
Mycgr3T37261,Mycgr3G37261
Mycgr3T37275,Mycgr3G37275
Mycgr3T37276,Mycgr3G37276
Mycgr3T37295,Mycgr3G37295
Mycgr3T37296,Mycgr3G37296
Mycgr3T37332,Mycgr3G37332
Mycgr3T37333,Mycgr3G37333
Mycgr3T37351,Mycgr3G37351
Mycgr3T37366,Mycgr3G37366
Mycgr3T37376,Mycgr3G37376
Mycgr3T37389,Mycgr3G37389
Mycgr3T37393,Mycgr3G37393
Mycgr3T37396,Mycgr3G37396
Mycgr3T37403,Mycgr3G37403
Mycgr3T37404,Mycgr3G37404
Mycgr3T37437,Mycgr3G37437
Mycgr3T37439,Mycgr3G37439
Mycgr3T37446,Mycgr3G37446
Mycgr3T37452,Mycgr3G37452
Mycgr3T37456,Mycgr3G37456
Mycgr3T37460,Mycgr3G37460
Mycgr3T37496,Mycgr3G37496
Mycgr3T37498,Mycgr3G37498
Mycgr3T37506,Mycgr3G37506
Mycgr3T37519,Mycgr3G37519
Mycgr3T37523,Mycgr3G37523
Mycgr3T37533,Mycgr3G37533
Mycgr3T37538,Mycgr3G37538
Mycgr3T37539,Mycgr3G37539
Mycgr3T37542,Mycgr3G37542
Mycgr3T37570,Mycgr3G37570
Mycgr3T37582,Mycgr3G37582
Mycgr3T37591,Mycgr3G37591
Mycgr3T37599,Mycgr3G37599
Mycgr3T37615,Mycgr3G37615
Mycgr3T37647,Mycgr3G37647
Mycgr3T37650,Mycgr3G37650
Mycgr3T37674,Mycgr3G37674
Mycgr3T37699,Mycgr3G37699
Mycgr3T37720,Mycgr3G37720
Mycgr3T37731,Mycgr3G37731
Mycgr3T37732,Mycgr3G37732
Mycgr3T37733,Mycgr3G37733
Mycgr3T37741,Mycgr3G37741
Mycgr3T37747,Mycgr3G37747
Mycgr3T37766,Mycgr3G37766
Mycgr3T37779,Mycgr3G37779
Mycgr3T37784,Mycgr3G37784
Mycgr3T37787,Mycgr3G37787
Mycgr3T37790,Mycgr3G37790
Mycgr3T37793,Mycgr3G37793
Mycgr3T37838,Mycgr3G37838
Mycgr3T37844,Mycgr3G37844
Mycgr3T37854,Mycgr3G37854
Mycgr3T37858,Mycgr3G37858
Mycgr3T37869,Mycgr3G37869
Mycgr3T37870,Mycgr3G37870
Mycgr3T37885,Mycgr3G37885
Mycgr3T37896,Mycgr3G37896
Mycgr3T37903,Mycgr3G37903
Mycgr3T37907,Mycgr3G37907
Mycgr3T37911,Mycgr3G37911
Mycgr3T37917,Mycgr3G37917
Mycgr3T37947,Mycgr3G37947
Mycgr3T37982,Mycgr3G37982
Mycgr3T37988,Mycgr3G37988
Mycgr3T38006,Mycgr3G38006
Mycgr3T38008,Mycgr3G38008
Mycgr3T38013,Mycgr3G38013
Mycgr3T38019,Mycgr3G38019
Mycgr3T38027,Mycgr3G38027
Mycgr3T38035,Mycgr3G38035
Mycgr3T38036,Mycgr3G38036
Mycgr3T38039,Mycgr3G38039
Mycgr3T38046,Mycgr3G38046
Mycgr3T38058,Mycgr3G38058
Mycgr3T38075,Mycgr3G38075
Mycgr3T38087,Mycgr3G38087
Mycgr3T38090,Mycgr3G38090
Mycgr3T38100,Mycgr3G38100
Mycgr3T38105,Mycgr3G38105
Mycgr3T38117,Mycgr3G38117
Mycgr3T38148,Mycgr3G38148
Mycgr3T38151,Mycgr3G38151
Mycgr3T38161,Mycgr3G38161
Mycgr3T38162,Mycgr3G38162
Mycgr3T38167,Mycgr3G38167
Mycgr3T38168,Mycgr3G38168
Mycgr3T38178,Mycgr3G38178
Mycgr3T38191,Mycgr3G38191
Mycgr3T38199,Mycgr3G38199
Mycgr3T38202,Mycgr3G38202
Mycgr3T38212,Mycgr3G38212
Mycgr3T38213,Mycgr3G38213
Mycgr3T38222,Mycgr3G38222
Mycgr3T38223,Mycgr3G38223
Mycgr3T38226,Mycgr3G38226
Mycgr3T38237,Mycgr3G38237
Mycgr3T38239,Mycgr3G38239
Mycgr3T38267,Mycgr3G38267
Mycgr3T38269,Mycgr3G38269
Mycgr3T38280,Mycgr3G38280
Mycgr3T38282,Mycgr3G38282
Mycgr3T38292,Mycgr3G38292
Mycgr3T38293,Mycgr3G38293
Mycgr3T38294,Mycgr3G38294
Mycgr3T38315,Mycgr3G38315
Mycgr3T38337,Mycgr3G38337
Mycgr3T38341,Mycgr3G38341
Mycgr3T38362,Mycgr3G38362
Mycgr3T38371,Mycgr3G38371
Mycgr3T38379,Mycgr3G38379
Mycgr3T38394,Mycgr3G38394
Mycgr3T38460,Mycgr3G38460
Mycgr3T38483,Mycgr3G38483
Mycgr3T38485,Mycgr3G38485
Mycgr3T38493,Mycgr3G38493
Mycgr3T38509,Mycgr3G38509
Mycgr3T38510,Mycgr3G38510
Mycgr3T38519,Mycgr3G38519
Mycgr3T38524,Mycgr3G38524
Mycgr3T38541,Mycgr3G38541
Mycgr3T38554,Mycgr3G38554
Mycgr3T38572,Mycgr3G38572
Mycgr3T38577,Mycgr3G38577
Mycgr3T38597,Mycgr3G38597
Mycgr3T38624,Mycgr3G38624
Mycgr3T38655,Mycgr3G38655
Mycgr3T38680,Mycgr3G38680
Mycgr3T38697,Mycgr3G38697
Mycgr3T38701,Mycgr3G38701
Mycgr3T38706,Mycgr3G38706
Mycgr3T38707,Mycgr3G38707
Mycgr3T38713,Mycgr3G38713
Mycgr3T38717,Mycgr3G38717
Mycgr3T38718,Mycgr3G38718
Mycgr3T38720,Mycgr3G38720
Mycgr3T38733,Mycgr3G38733
Mycgr3T38753,Mycgr3G38753
Mycgr3T38777,Mycgr3G38777
Mycgr3T38790,Mycgr3G38790
Mycgr3T38812,Mycgr3G38812
Mycgr3T38857,Mycgr3G38857
Mycgr3T38862,Mycgr3G38862
Mycgr3T38865,Mycgr3G38865
Mycgr3T38873,Mycgr3G38873
Mycgr3T38880,Mycgr3G38880
Mycgr3T38883,Mycgr3G38883
Mycgr3T38901,Mycgr3G38901
Mycgr3T38910,Mycgr3G38910
Mycgr3T38930,Mycgr3G38930
Mycgr3T38940,Mycgr3G38940
Mycgr3T38945,Mycgr3G38945
Mycgr3T38950,Mycgr3G38950
Mycgr3T39000,Mycgr3G39000
Mycgr3T39012,Mycgr3G39012
Mycgr3T39016,Mycgr3G39016
Mycgr3T39023,Mycgr3G39023
Mycgr3T39030,Mycgr3G39030
Mycgr3T39086,Mycgr3G39086
Mycgr3T39108,Mycgr3G39108
Mycgr3T39109,Mycgr3G39109
Mycgr3T39112,Mycgr3G39112
Mycgr3T39114,Mycgr3G39114
Mycgr3T39123,Mycgr3G39123
Mycgr3T39133,Mycgr3G39133
Mycgr3T39137,Mycgr3G39137
Mycgr3T39142,Mycgr3G39142
Mycgr3T39149,Mycgr3G39149
Mycgr3T39151,Mycgr3G39151
Mycgr3T39154,Mycgr3G39154
Mycgr3T39163,Mycgr3G39163
Mycgr3T39186,Mycgr3G39186
Mycgr3T39188,Mycgr3G39188
Mycgr3T39191,Mycgr3G39191
Mycgr3T39200,Mycgr3G39200
Mycgr3T39210,Mycgr3G39210
Mycgr3T39227,Mycgr3G39227
Mycgr3T39234,Mycgr3G39234
Mycgr3T39241,Mycgr3G39241
Mycgr3T39250,Mycgr3G39250
Mycgr3T39259,Mycgr3G39259
Mycgr3T39267,Mycgr3G39267
Mycgr3T39275,Mycgr3G39275
Mycgr3T39277,Mycgr3G39277
